;website;salary_min;salary_max;salary_comment;vacancy_name;vacancy_url;employer_name;employer_url;location;salary_currency
1801;hh.ru;;;;Программист Oracle Forms 6i;https://spb.hh.ru/vacancy/34474554?query=java;АО Мосводоканал;https://hh.ru/employer/71052;Москва;
1802;hh.ru;;;;Программист CRM Битрикс24;https://spb.hh.ru/vacancy/37707387?query=java; RRC;https://hh.ru/employer/64;Москва, Калужская;
1803;hh.ru;;;;Ведущий специалист нагрузочного тестирования;https://spb.hh.ru/vacancy/37874863?query=java; Неофлекс;https://hh.ru/employer/22494;Москва;
1804;hh.ru;;;;Специалист по тестированию;https://spb.hh.ru/vacancy/38784930?query=java; Лига Цифровой Экономики;https://hh.ru/employer/2733062;Москва, Савеловская;
1805;hh.ru;;;;Data Engineer;https://spb.hh.ru/vacancy/38818829?query=java; Сбербанк для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof;Москва;
1806;hh.ru;;;;Разработчик Big Data;https://spb.hh.ru/vacancy/38282469?query=java; Лига Цифровой Экономики;https://hh.ru/employer/2733062;Москва;
1807;hh.ru;;;;Системный аналитик / System analyst;https://spb.hh.ru/vacancy/38871307?query=java; Программный Продукт, ИТ-компания;https://hh.ru/employer/2393;Москва, Парк Победы и еще 1 ;
1808;hh.ru;10000;30000;;Преподаватель программирования школы он-лайн;https://spb.hh.ru/vacancy/38828039?query=java; CodeClass (ИП Синадская Вероника Владимировна );https://hh.ru/employer/4856840;Москва;руб.
1809;hh.ru;;;;Разработчик Senior Java Проект банковской платформы (удаленно на постоянной основе);https://spb.hh.ru/vacancy/38430275?query=java;ООО Виэмти Групп;https://hh.ru/employer/4334427;Москва;
1810;hh.ru;;;;QA automation engineer;https://spb.hh.ru/vacancy/38784011?query=java;ООО Аренадата Софтвер;https://hh.ru/employer/4813742;Москва;
1811;hh.ru;;;;Ведущий инженер (Разработчик);https://spb.hh.ru/vacancy/38842659?query=java;ООО РСХБ-Интех;https://hh.ru/employer/3131901;Москва;
1812;hh.ru;;;;FrontEnd developer;https://spb.hh.ru/vacancy/38791364?query=java; Сбербанк для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof;Москва;
